"@timestamp","process.name","process.memory.pct","system.process.memory.rss.bytes","process.cpu.pct"
"Aug 27, 2021 @ 01:30:17.612","Discord.exe","1%",156MB,"0.3%"
"Aug 27, 2021 @ 01:30:17.612","metricbeat.exe","0.3%","43.8MB","0.3%"
"Aug 27, 2021 @ 01:30:17.612","firefox.exe","4.7%","766.3MB","0%"
"Aug 27, 2021 @ 01:30:17.612","firefox.exe","3.8%","616.4MB","0.1%"
"Aug 27, 2021 @ 01:30:17.612","firefox.exe","3.7%","603.1MB","0.1%"
"Aug 27, 2021 @ 01:30:17.612","firefox.exe","3.2%","515.6MB","0%"
"Aug 27, 2021 @ 01:30:07.617","pycharm64.exe","7.5%","1.2GB","4.7%"
"Aug 27, 2021 @ 01:30:07.617","python.exe","0.9%","144.1MB","3%"
"Aug 27, 2021 @ 01:30:07.617","dwm.exe","1.6%","255.8MB","0.7%"
"Aug 27, 2021 @ 01:30:07.617","metricbeat.exe","0.3%","44.2MB","0.3%"
"Aug 27, 2021 @ 01:30:07.617","steam.exe","0.3%","54.7MB","0.2%"
"Aug 27, 2021 @ 01:30:07.617","firefox.exe","4.7%","766.6MB","0%"
"Aug 27, 2021 @ 01:30:07.617","firefox.exe","3.8%","616.4MB","0%"
"Aug 27, 2021 @ 01:30:07.617","firefox.exe","3.7%","603.5MB","0%"
"Aug 27, 2021 @ 01:30:07.617","firefox.exe","3.2%","515.5MB","0%"
"Aug 27, 2021 @ 01:29:57.614","pycharm64.exe","7.6%","1.2GB","4.7%"
"Aug 27, 2021 @ 01:29:57.614","dwm.exe","1.6%","266.4MB","0.4%"
"Aug 27, 2021 @ 01:29:57.614","GameManagerService.exe","0.6%","95.2MB","0.3%"
"Aug 27, 2021 @ 01:29:57.614","Discord.exe","1%","155.8MB","0.3%"
"Aug 27, 2021 @ 01:29:57.614","metricbeat.exe","0.3%","44.2MB","0.2%"
"Aug 27, 2021 @ 01:29:57.614","firefox.exe","4.7%","767.1MB","0%"
"Aug 27, 2021 @ 01:29:57.614","firefox.exe","3.8%","616.1MB","0%"
"Aug 27, 2021 @ 01:29:57.614","firefox.exe","3.7%","603.5MB","0%"
"Aug 27, 2021 @ 01:29:57.614","firefox.exe","3.3%","535.5MB","0.1%"
"Aug 27, 2021 @ 01:29:47.611","pycharm64.exe","7.5%","1.2GB","5.4%"
"Aug 27, 2021 @ 01:29:47.611","dwm.exe","1.6%","255.8MB","0.5%"
"Aug 27, 2021 @ 01:29:47.611","svchost.exe","0.1%","8.4MB","0.2%"
"Aug 27, 2021 @ 01:29:47.611","Discord.exe","1%","155.8MB","0.2%"
"Aug 27, 2021 @ 01:29:47.611","GameManagerService.exe","0.6%","96.3MB","0.2%"
"Aug 27, 2021 @ 01:29:47.611","firefox.exe","4.7%","767.1MB","0.1%"
"Aug 27, 2021 @ 01:29:47.611","firefox.exe","3.8%","615.2MB","0%"
"Aug 27, 2021 @ 01:29:47.611","firefox.exe","3.7%",604MB,"0.1%"
"Aug 27, 2021 @ 01:29:47.611","firefox.exe","3.2%","515.4MB","0%"
"Aug 27, 2021 @ 01:29:37.614","pycharm64.exe","7.5%","1.2GB","7%"
"Aug 27, 2021 @ 01:29:37.614","python.exe","0.9%",144MB,"3.5%"
"Aug 27, 2021 @ 01:29:37.614","sqlservr.exe","0.4%","56.5MB","2.1%"
"Aug 27, 2021 @ 01:29:37.614","SearchProtocolHost.exe","0.1%","16.9MB","1.8%"
"Aug 27, 2021 @ 01:29:37.614","SearchIndexer.exe","0.6%","89.9MB","1.7%"
"Aug 27, 2021 @ 01:29:37.614","firefox.exe","4.7%","766.6MB","0%"
"Aug 27, 2021 @ 01:29:37.614","firefox.exe","3.8%",612MB,"0%"
"Aug 27, 2021 @ 01:29:37.614","firefox.exe","3.7%",603MB,"0%"
"Aug 27, 2021 @ 01:29:37.614","firefox.exe","3.2%","515.2MB","0%"
"Aug 27, 2021 @ 01:29:27.612","pycharm64.exe","7.5%","1.2GB","15.4%"
"Aug 27, 2021 @ 01:29:27.612","SearchProtocolHost.exe","0.1%","16.9MB","2.5%"
"Aug 27, 2021 @ 01:29:27.612","SearchIndexer.exe","0.5%","84.5MB","2.4%"
"Aug 27, 2021 @ 01:29:27.612","dwm.exe","1.7%",284MB,"0.6%"
"Aug 27, 2021 @ 01:29:27.612","svchost.exe","0.1%","8.4MB","0.3%"
"Aug 27, 2021 @ 01:29:27.612","firefox.exe","4.7%","766.6MB","0%"
"Aug 27, 2021 @ 01:29:27.612","firefox.exe","3.8%",612MB,"0%"
"Aug 27, 2021 @ 01:29:27.612","firefox.exe","3.7%",603MB,"0%"
"Aug 27, 2021 @ 01:29:27.612","firefox.exe","3.2%","515.1MB","0%"
"Aug 27, 2021 @ 01:29:17.612","pycharm64.exe","7.5%","1.2GB","26.2%"
"Aug 27, 2021 @ 01:29:17.612","SearchIndexer.exe","0.5%","73.6MB","4.1%"
"Aug 27, 2021 @ 01:29:17.612","SearchProtocolHost.exe","0.1%","16.5MB","2.1%"
"Aug 27, 2021 @ 01:29:17.612","RazerCentralService.exe","0.4%","67.1MB","1.2%"
"Aug 27, 2021 @ 01:29:17.612","dwm.exe","1.7%","283.3MB","0.9%"
"Aug 27, 2021 @ 01:29:17.612","firefox.exe","4.7%","766.5MB","0%"
"Aug 27, 2021 @ 01:29:17.612","firefox.exe","3.8%","611.9MB","0%"
"Aug 27, 2021 @ 01:29:17.612","firefox.exe","3.7%","602.8MB","0%"
"Aug 27, 2021 @ 01:29:17.612","firefox.exe","3.2%","515.1MB","0%"
"Aug 27, 2021 @ 01:29:07.612","SearchIndexer.exe","0.5%","81.1MB","4.4%"
"Aug 27, 2021 @ 01:29:07.612","python.exe","0.4%","64.4MB","4.1%"
"Aug 27, 2021 @ 01:29:07.612","python.exe","0.9%","142.9MB","3%"
"Aug 27, 2021 @ 01:29:07.612","SearchProtocolHost.exe","0.1%","16.4MB","2.1%"
"Aug 27, 2021 @ 01:29:07.612","pycharm64.exe","7.1%","1.1GB","1.5%"
"Aug 27, 2021 @ 01:29:07.612","firefox.exe","4.7%","766.7MB","0%"
"Aug 27, 2021 @ 01:29:07.612","firefox.exe","3.8%","611.9MB","0%"
"Aug 27, 2021 @ 01:29:07.612","firefox.exe","3.7%","602.9MB","0%"
"Aug 27, 2021 @ 01:29:07.612","firefox.exe","3.2%","515.2MB","0%"
"Aug 27, 2021 @ 01:28:57.614","python.exe","0.4%","62.1MB","3.4%"
"Aug 27, 2021 @ 01:28:57.614","SearchIndexer.exe","0.5%","79.4MB","1.1%"
"Aug 27, 2021 @ 01:28:57.614","dwm.exe","1.5%","237.8MB","0.6%"
"Aug 27, 2021 @ 01:28:57.614","SearchProtocolHost.exe","0.1%","16.2MB","0.4%"
"Aug 27, 2021 @ 01:28:57.614","CefSharp.BrowserSubprocess.exe","0.1%","17.6MB","0.3%"
"Aug 27, 2021 @ 01:28:57.614","pycharm64.exe","7.1%","1.1GB","0.3%"
"Aug 27, 2021 @ 01:28:57.614","firefox.exe","4.7%",767MB,"0%"
"Aug 27, 2021 @ 01:28:57.614","firefox.exe","3.8%","611.3MB","0.1%"
"Aug 27, 2021 @ 01:28:57.614","firefox.exe","3.7%","602.4MB","0%"
"Aug 27, 2021 @ 01:28:57.614","firefox.exe","3.2%","515.2MB","0%"
"Aug 27, 2021 @ 01:28:47.615","pycharm64.exe","7.1%","1.1GB","2.1%"
"Aug 27, 2021 @ 01:28:47.615","dwm.exe","1.5%","237.8MB","0.6%"
"Aug 27, 2021 @ 01:28:47.615","Discord.exe","1%","157.5MB","0.4%"
"Aug 27, 2021 @ 01:28:47.615","steam.exe","0.3%","54.7MB","0.3%"
"Aug 27, 2021 @ 01:28:47.615","Taskmgr.exe","0.3%",40MB,"0.3%"
"Aug 27, 2021 @ 01:28:47.615","firefox.exe","4.7%",767MB,"0.2%"
"Aug 27, 2021 @ 01:28:47.615","firefox.exe","3.8%","611.3MB","0%"
"Aug 27, 2021 @ 01:28:47.615","firefox.exe","3.7%","602.9MB","0.1%"
"Aug 27, 2021 @ 01:28:47.615","firefox.exe","3.2%","515.1MB","0%"
"Aug 27, 2021 @ 01:28:37.611","pycharm64.exe","7.1%","1.1GB","6.7%"
"Aug 27, 2021 @ 01:28:37.611","python.exe","0.9%","141.9MB","3.4%"
"Aug 27, 2021 @ 01:28:37.611","sqlservr.exe","0.4%","56.5MB","1.3%"
"Aug 27, 2021 @ 01:28:37.611","dwm.exe","1.5%","237.9MB","0.6%"
"Aug 27, 2021 @ 01:28:37.611","GameManagerService.exe","0.6%","90.1MB","0.5%"
"Aug 27, 2021 @ 01:28:37.611","firefox.exe","4.7%","765.4MB","0%"
"Aug 27, 2021 @ 01:28:37.611","firefox.exe","3.8%","611.2MB","0%"
"Aug 27, 2021 @ 01:28:37.611","firefox.exe","3.7%","601.9MB","0%"
"Aug 27, 2021 @ 01:28:37.611","firefox.exe","3.2%","514.6MB","0%"
"Aug 27, 2021 @ 01:28:27.612","pycharm64.exe","7.1%","1.1GB","8.1%"
"Aug 27, 2021 @ 01:28:27.612","dwm.exe","1.5%","240.9MB","0.9%"
"Aug 27, 2021 @ 01:28:27.612","sqlservr.exe","0.4%","56.4MB","0.8%"
"Aug 27, 2021 @ 01:28:27.612","Discord.exe","1%","157.3MB","0.5%"
"Aug 27, 2021 @ 01:28:27.612","Razer Central.exe","0.2%","29.1MB","0.3%"
"Aug 27, 2021 @ 01:28:27.612","firefox.exe","4.7%","765.3MB","0%"
"Aug 27, 2021 @ 01:28:27.612","firefox.exe","3.8%","611.2MB","0%"
"Aug 27, 2021 @ 01:28:27.612","firefox.exe","3.7%","602.2MB","0.1%"
"Aug 27, 2021 @ 01:28:27.612","firefox.exe","3.2%","514.6MB","0%"
"Aug 27, 2021 @ 01:28:17.618","pycharm64.exe","7.1%","1.1GB","3.3%"
"Aug 27, 2021 @ 01:28:17.618","dwm.exe","1.5%","248.6MB","0.6%"
"Aug 27, 2021 @ 01:28:17.618","firefox.exe","1.7%","271.3MB","0.6%"
"Aug 27, 2021 @ 01:28:17.618","SearchIndexer.exe","0.5%","77.5MB","0.5%"
"Aug 27, 2021 @ 01:28:17.618","SearchProtocolHost.exe","0.1%","16.2MB","0.4%"
"Aug 27, 2021 @ 01:28:17.618","firefox.exe","4.7%","765.2MB","0%"
"Aug 27, 2021 @ 01:28:17.618","firefox.exe","3.8%","611.2MB","0%"
"Aug 27, 2021 @ 01:28:17.618","firefox.exe","3.7%","601.8MB","0.1%"
"Aug 27, 2021 @ 01:28:17.618","firefox.exe","3.2%","514.6MB","0%"
"Aug 27, 2021 @ 01:28:07.612","pycharm64.exe","7%","1.1GB","16.3%"
"Aug 27, 2021 @ 01:28:07.612","python.exe","0.9%","142.3MB","3.8%"
"Aug 27, 2021 @ 01:28:07.612","SearchIndexer.exe","0.5%","77.3MB","3%"
"Aug 27, 2021 @ 01:28:07.612","SearchProtocolHost.exe","0.1%","16.2MB","2.3%"
"Aug 27, 2021 @ 01:28:07.612","GameManagerService.exe","0.5%","82.8MB","0.4%"
"Aug 27, 2021 @ 01:28:07.612","firefox.exe","4.7%","765.2MB","0%"
"Aug 27, 2021 @ 01:28:07.612","firefox.exe","3.8%","611.2MB","0%"
"Aug 27, 2021 @ 01:28:07.612","firefox.exe","3.7%","602.2MB","0%"
"Aug 27, 2021 @ 01:28:07.612","firefox.exe","3.2%","515.1MB","0%"
"Aug 27, 2021 @ 01:27:57.613","pycharm64.exe","6.5%",1GB,"6.1%"
"Aug 27, 2021 @ 01:27:57.613","SearchIndexer.exe","0.4%",67MB,"2.8%"
"Aug 27, 2021 @ 01:27:57.613","SearchProtocolHost.exe","0.1%","16.1MB","2%"
"Aug 27, 2021 @ 01:27:57.613","dwm.exe","1.5%","237.8MB","0.4%"
"Aug 27, 2021 @ 01:27:57.613","firefox.exe","3.2%","515.1MB","0.3%"
"Aug 27, 2021 @ 01:27:57.613","firefox.exe","4.7%","765.9MB","0%"
"Aug 27, 2021 @ 01:27:57.613","firefox.exe","3.8%","611.3MB","0%"
"Aug 27, 2021 @ 01:27:57.613","firefox.exe","3.7%","602.1MB","0%"
"Aug 27, 2021 @ 01:27:47.616","pycharm64.exe","6.5%",1GB,"2.5%"
"Aug 27, 2021 @ 01:27:47.616","dwm.exe","1.7%","273.8MB","1%"
"Aug 27, 2021 @ 01:27:47.616","SearchIndexer.exe","0.4%","72.3MB","0.5%"
"Aug 27, 2021 @ 01:27:47.616","SearchProtocolHost.exe","0.1%","15.6MB","0.3%"
"Aug 27, 2021 @ 01:27:47.616","conhost.exe","0.1%","9.8MB","0.2%"
"Aug 27, 2021 @ 01:27:47.616","firefox.exe","4.7%","766.3MB","0.1%"
"Aug 27, 2021 @ 01:27:47.616","firefox.exe","3.8%","611.2MB","0%"
"Aug 27, 2021 @ 01:27:47.616","firefox.exe","3.7%","602.2MB","0.1%"
"Aug 27, 2021 @ 01:27:47.616","firefox.exe","3.2%","516.3MB","0.1%"
"Aug 27, 2021 @ 01:27:37.614","pycharm64.exe","6.5%",1GB,"3.3%"
"Aug 27, 2021 @ 01:27:37.614","python.exe","0.9%","142.3MB","3%"
"Aug 27, 2021 @ 01:27:37.614","dwm.exe","1.6%","261.1MB","1.1%"
"Aug 27, 2021 @ 01:27:37.614","Discord.exe","1%","156.6MB","0.4%"
"Aug 27, 2021 @ 01:27:37.614","Taskmgr.exe","0.3%",40MB,"0.3%"
"Aug 27, 2021 @ 01:27:37.614","firefox.exe","4.7%","765.2MB","0%"
"Aug 27, 2021 @ 01:27:37.614","firefox.exe","3.8%","611.3MB","0%"
"Aug 27, 2021 @ 01:27:37.614","firefox.exe","3.7%","602.3MB","0%"
"Aug 27, 2021 @ 01:27:37.614","firefox.exe","3.2%","515.8MB","0%"
"Aug 27, 2021 @ 01:27:27.612","pycharm64.exe","6.4%",1GB,"2.2%"
"Aug 27, 2021 @ 01:27:27.612","sqlservr.exe","0.4%","56.8MB","2.1%"
"Aug 27, 2021 @ 01:27:27.612","RuntimeBroker.exe","0.2%","25.2MB","1.1%"
"Aug 27, 2021 @ 01:27:27.612","dwm.exe","1.5%","237.1MB","0.7%"
"Aug 27, 2021 @ 01:27:27.612","SearchApp.exe","0.5%",79MB,"0.6%"
"Aug 27, 2021 @ 01:27:27.612","firefox.exe","4.7%","765.2MB","0%"
"Aug 27, 2021 @ 01:27:27.612","firefox.exe","3.8%",610MB,"0%"
"Aug 27, 2021 @ 01:27:27.612","firefox.exe","3.7%","602.1MB","0%"
"Aug 27, 2021 @ 01:27:27.612","firefox.exe","3.2%",516MB,"0%"
"Aug 27, 2021 @ 01:27:17.614","explorer.exe","0.8%","135.6MB","3.1%"
"Aug 27, 2021 @ 01:27:17.614","dwm.exe","1.7%",283MB,"1.1%"
"Aug 27, 2021 @ 01:27:17.614","WINWORD.EXE","0.9%","148.4MB","0.9%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","2.7%","441.1MB","0.7%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","2.2%","361.8MB","0.7%"
"Aug 27, 2021 @ 01:27:17.614","pycharm64.exe","6.4%",1GB,"0%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","4.7%","765.2MB","0%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","3.8%","610.2MB","0%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","3.7%",602MB,"0.1%"
"Aug 27, 2021 @ 01:27:17.614","firefox.exe","3.2%","515.8MB","0.3%"
"Aug 27, 2021 @ 01:27:07.616","python.exe","0.9%","141.9MB","2.7%"
"Aug 27, 2021 @ 01:27:07.616","dwm.exe","1.3%","205.3MB","0.4%"
"Aug 27, 2021 @ 01:27:07.616","firefox.exe","2.2%","356.5MB","0.3%"
"Aug 27, 2021 @ 01:27:07.616","CefSharp.BrowserSubprocess.exe","0.1%","17.5MB","0.3%"
"Aug 27, 2021 @ 01:27:07.616","Taskmgr.exe","0.3%","39.9MB","0.3%"
"Aug 27, 2021 @ 01:27:07.616","pycharm64.exe","6.4%",1GB,"0%"
"Aug 27, 2021 @ 01:27:07.616","firefox.exe","4.7%","765.6MB","0%"
"Aug 27, 2021 @ 01:27:07.616","firefox.exe","3.8%","610.2MB","0%"
"Aug 27, 2021 @ 01:27:07.616","firefox.exe","3.7%","602.5MB","0%"
"Aug 27, 2021 @ 01:27:07.616","firefox.exe","3.2%","515.7MB","0%"
"Aug 27, 2021 @ 01:26:57.614","firefox.exe","3.2%","515.6MB","0.9%"
"Aug 27, 2021 @ 01:26:57.614","dwm.exe","1.3%","211.1MB","0.5%"
"Aug 27, 2021 @ 01:26:57.614","CefSharp.BrowserSubprocess.exe","0.1%","17.5MB","0.3%"
"Aug 27, 2021 @ 01:26:57.614","firefox.exe","2.7%","441.3MB","0.3%"
"Aug 27, 2021 @ 01:26:57.614","SndVol.exe","0.1%","12.4MB","0.3%"
"Aug 27, 2021 @ 01:26:57.614","pycharm64.exe","6.4%",1GB,"0.1%"
"Aug 27, 2021 @ 01:26:57.614","firefox.exe","4.7%","766.4MB","0%"
"Aug 27, 2021 @ 01:26:57.614","firefox.exe","3.8%","609.9MB","0.2%"
"Aug 27, 2021 @ 01:26:57.614","firefox.exe","3.7%","602.7MB","0%"
"Aug 27, 2021 @ 01:26:47.613","dwm.exe","1.3%","205.3MB","0.7%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","2.7%","441.7MB","0.7%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","2.2%",362MB,"0.4%"
"Aug 27, 2021 @ 01:26:47.613","SndVol.exe","0.1%","12.4MB","0.4%"
"Aug 27, 2021 @ 01:26:47.613","Taskmgr.exe","0.3%","39.9MB","0.4%"
"Aug 27, 2021 @ 01:26:47.613","pycharm64.exe","6.4%",1GB,"0%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","4.7%",767MB,"0.1%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","3.8%","609.9MB","0%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","3.7%",603MB,"0.1%"
"Aug 27, 2021 @ 01:26:47.613","firefox.exe","3.4%","552.4MB","0.1%"
"Aug 27, 2021 @ 01:26:37.623","python.exe","0.9%","141.9MB","2.7%"
"Aug 27, 2021 @ 01:26:37.623","dwm.exe","1.2%",201MB,"0.5%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","2.7%","441.3MB","0.5%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","2.2%","357.6MB","0.4%"
"Aug 27, 2021 @ 01:26:37.623","steam.exe","0.4%",57MB,"0.3%"
"Aug 27, 2021 @ 01:26:37.623","pycharm64.exe","6.4%",1GB,"0.1%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","4.7%","765.9MB","0.1%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","3.8%","609.9MB","0%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","3.7%","601.9MB","0%"
"Aug 27, 2021 @ 01:26:37.623","firefox.exe","3.4%","551.8MB","0.2%"
"Aug 27, 2021 @ 01:26:27.614","sqlservr.exe","0.3%","55.4MB","0.5%"
"Aug 27, 2021 @ 01:26:27.614","svchost.exe","0%","7.2MB","0.5%"
"Aug 27, 2021 @ 01:26:27.614","dwm.exe","1.3%",213MB,"0.4%"
"Aug 27, 2021 @ 01:26:27.614","RazerCentralService.exe","0.4%","66.2MB","0.4%"
"Aug 27, 2021 @ 01:26:27.614","SndVol.exe","0.1%","12.4MB","0.4%"
"Aug 27, 2021 @ 01:26:27.614","pycharm64.exe","6.4%",1GB,"0.2%"
"Aug 27, 2021 @ 01:26:27.614","firefox.exe","4.7%","765.9MB","0%"
"Aug 27, 2021 @ 01:26:27.614","firefox.exe","3.8%","609.9MB","0%"
"Aug 27, 2021 @ 01:26:27.614","firefox.exe","3.7%","601.9MB","0%"
"Aug 27, 2021 @ 01:26:27.614","firefox.exe","3.4%","551.7MB","0.1%"
"Aug 27, 2021 @ 01:26:17.615","sqlservr.exe","0.3%","55.6MB","1.6%"
"Aug 27, 2021 @ 01:26:17.615","dwm.exe","1.4%","220.3MB","0.8%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","2.2%","364.9MB","0.6%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","1.7%","272.2MB","0.5%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","2.8%","456.2MB","0.5%"
"Aug 27, 2021 @ 01:26:17.615","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","4.8%","783.9MB","0.1%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","3.8%","611.3MB","0%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","3.7%","608.4MB","0%"
"Aug 27, 2021 @ 01:26:17.615","firefox.exe","3.4%","554.1MB","0.1%"
"Aug 27, 2021 @ 01:26:07.626","python.exe","0.9%","142.2MB","2.8%"
"Aug 27, 2021 @ 01:26:07.626","dwm.exe","1.3%","209.7MB","0.5%"
"Aug 27, 2021 @ 01:26:07.626","firefox.exe","2.2%",364MB,"0.4%"
"Aug 27, 2021 @ 01:26:07.626","steam.exe","0.4%","57.2MB","0.3%"
"Aug 27, 2021 @ 01:26:07.626","firefox.exe","3.4%","560.3MB","0.3%"
"Aug 27, 2021 @ 01:26:07.626","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:26:07.626","firefox.exe","4.8%","783.8MB","0.1%"
"Aug 27, 2021 @ 01:26:07.626","firefox.exe","3.8%","611.3MB","0%"
"Aug 27, 2021 @ 01:26:07.626","firefox.exe","3.7%","608.9MB","0%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","2.3%","379.9MB","1.7%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","3.5%","566.9MB","1.2%"
"Aug 27, 2021 @ 01:25:57.612","dwm.exe","1.3%","211.6MB","0.9%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","2.8%","462.7MB","0.7%"
"Aug 27, 2021 @ 01:25:57.612","SndVol.exe","0.1%","12.4MB","0.4%"
"Aug 27, 2021 @ 01:25:57.612","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","4.8%","782.3MB","0%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","3.8%","611.7MB","0.1%"
"Aug 27, 2021 @ 01:25:57.612","firefox.exe","3.7%","609.4MB","0.1%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","2.3%","379.7MB","2.8%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","3.6%","582.5MB","1.9%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","2.9%",472MB,"1.3%"
"Aug 27, 2021 @ 01:25:47.611","dwm.exe","1.4%","219.2MB","0.9%"
"Aug 27, 2021 @ 01:25:47.611","CefSharp.BrowserSubprocess.exe","0.1%","17.4MB","0.5%"
"Aug 27, 2021 @ 01:25:47.611","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","4.8%","782.8MB","0.1%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","3.8%","610.1MB","0%"
"Aug 27, 2021 @ 01:25:47.611","firefox.exe","3.7%","609.3MB","0.1%"
"Aug 27, 2021 @ 01:25:37.621","python.exe","0.9%","142.4MB","2.7%"
"Aug 27, 2021 @ 01:25:37.621","Discord.exe","1%","155.7MB","0.6%"
"Aug 27, 2021 @ 01:25:37.621","dwm.exe","1.2%",195MB,"0.5%"
"Aug 27, 2021 @ 01:25:37.621","firefox.exe","3.1%","504.4MB","0.5%"
"Aug 27, 2021 @ 01:25:37.621","firefox.exe","1.7%","270.6MB","0.4%"
"Aug 27, 2021 @ 01:25:37.621","pycharm64.exe","6.5%",1GB,"0.1%"
"Aug 27, 2021 @ 01:25:37.621","firefox.exe","4.8%","782.1MB","0%"
"Aug 27, 2021 @ 01:25:37.621","firefox.exe","3.8%",610MB,"0%"
"Aug 27, 2021 @ 01:25:37.621","firefox.exe","3.7%","609.1MB","0%"
"Aug 27, 2021 @ 01:25:27.612","firefox.exe","2.3%","368.7MB","0.9%"
"Aug 27, 2021 @ 01:25:27.612","dwm.exe","1.2%",195MB,"0.5%"
"Aug 27, 2021 @ 01:25:27.612","CefSharp.BrowserSubprocess.exe","0.1%","17.4MB","0.3%"
"Aug 27, 2021 @ 01:25:27.612","SndVol.exe","0.1%","12.4MB","0.3%"
"Aug 27, 2021 @ 01:25:27.612","svchost.exe","0.1%","8.4MB","0.3%"
"Aug 27, 2021 @ 01:25:27.612","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:25:27.612","firefox.exe","4.8%","781.9MB","0%"
"Aug 27, 2021 @ 01:25:27.612","firefox.exe","3.8%",610MB,"0%"
"Aug 27, 2021 @ 01:25:27.612","firefox.exe","3.7%",609MB,"0%"
"Aug 27, 2021 @ 01:25:27.612","firefox.exe","3.2%",516MB,"0%"
"Aug 27, 2021 @ 01:25:17.620","sqlservr.exe","0.3%","55.7MB","2.4%"
"Aug 27, 2021 @ 01:25:17.620","firefox.exe","2.3%","372.2MB","0.7%"
"Aug 27, 2021 @ 01:25:17.620","dwm.exe","1.2%",195MB,"0.4%"
"Aug 27, 2021 @ 01:25:17.620","CefSharp.BrowserSubprocess.exe","0.1%","17.4MB","0.4%"
"Aug 27, 2021 @ 01:25:17.620","SndVol.exe","0.1%","12.4MB","0.4%"
"Aug 27, 2021 @ 01:25:17.620","pycharm64.exe","6.5%",1GB,"0%"
"Aug 27, 2021 @ 01:25:17.620","firefox.exe","4.8%","782.7MB","0%"
"Aug 27, 2021 @ 01:25:17.620","firefox.exe","3.8%","610.2MB","0%"
"Aug 27, 2021 @ 01:25:17.620","firefox.exe","3.7%","609.1MB","0.2%"
"Aug 27, 2021 @ 01:25:17.620","firefox.exe","3.2%",516MB,"0.3%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","2.3%","377.4MB","3.3%"
"Aug 27, 2021 @ 01:25:07.612","python.exe","0.9%","141.7MB","2.9%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","3.2%","521.4MB","1.9%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","2.9%","474.1MB","0.8%"
"Aug 27, 2021 @ 01:25:07.612","dwm.exe","1.4%","224.2MB","0.7%"
"Aug 27, 2021 @ 01:25:07.612","pycharm64.exe","6.5%",1GB,"0.1%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","4.8%","783.4MB","0%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","3.8%","610.7MB","0%"
"Aug 27, 2021 @ 01:25:07.612","firefox.exe","3.8%","610.2MB","0.1%"
"Aug 27, 2021 @ 01:24:57.624","firefox.exe","3.1%","511.7MB","4.3%"
"Aug 27, 2021 @ 01:24:57.624","firefox.exe","3.1%","505.4MB","2.7%"
